Device ID,First Backup Status,First Backup Size,System Settings Backup,Time Taken,OS Platform,Device OS,User ID
987832,Complete,2.01,Not Backed Up,0:00,Mac OS X,Sierra,245858
987802,Complete,27.49,Not Backed Up,0:00,Mac OS X,Mojave,245872
987556,Complete,16.81,Not Backed Up,0:04,Mac OS X,High Sierra,615586
985869,Complete,2794.80,Not Backed Up,1:54,Windows,Win 10,242890
985868,Complete,8150.72,Not Backed Up,0:06,Mac OS X,Sierra,245587
985802,Complete,135.34,Not Backed Up,0:02,Windows,Win 10,248008
985648,Complete,56.06,Not Backed Up,0:07,Mac OS X,Mojave,398549
985637,Complete,243.98,Not Backed Up,1:15,Windows,Win 7,187526
985109,Complete,109.93,Not Backed Up,0:02,Windows,Win 10,237602
983979,Complete,750.00,Not Backed Up,1:16,Windows,Win 10,781811
983331,Complete,186.18,Not Backed Up,2:26,Windows,Win 7,477048
982986,Complete,1552.21,Not Backed Up,1:36,Windows,Win 10,786883
982259,Complete,362.34,Not Backed Up,0:23,Windows,Win 10,247679
982138,Complete,370.33,Not Backed Up,0:06,Windows,Win 10,245706
980465,Complete,140.36,Not Backed Up,0:02,Windows,Win 10,247673
980427,Complete,82.28,Not Backed Up,1:10,Windows,Win 10,237724
980292,Complete,115.37,Not Backed Up,0:19,Windows,Win 7,519311
980025,Complete,13839.57,Not Backed Up,15:35,Windows,Win 10,240234
980015,Complete,435.75,Not Backed Up,0:57,Windows,Win 10,238655
980000,Complete,93.03,Not Backed Up,0:02,Windows,Win 7,561038
977175,Complete,138.24,Not Backed Up,0:09,Windows,Win 7,382992
976845,Complete,204.12,Not Backed Up,0:25,Windows,Win 10,373429
976723,Complete,336.21,Not Backed Up,1:38,Windows,Win 10,747554
976437,Complete,4058.08,Not Backed Up,2:26,Windows,Win 7,747543
975378,Complete,277.27,Not Backed Up,0:11,Windows,Win 10,523801
973808,Complete,109.21,Not Backed Up,0:08,Windows,Win 10,351822
971372,Complete,164.91,Not Backed Up,0:02,Windows,Win 10,237633
971026,Complete,268.69,Not Backed Up,0:06,Mac OS X,High Sierra,144236
970941,Complete,249.37,Not Backed Up,0:51,Windows,Win 7,571023
970320,Complete,162.69,Not Backed Up,0:18,Windows,Win 10,245612
970278,Complete,227.02,Not Backed Up,2:26,Windows,Win 7,242371
969388,Complete,197.74,Not Backed Up,0:01,Windows,Win 10,780838
968666,Complete,1540.42,Not Backed Up,2:18,Windows,Win 10,780490
963424,Complete,111.08,Not Backed Up,2:12,Windows,Win 10,240916
960767,Complete,130.62,Not Backed Up,0:02,Windows,Win 10,775454
960430,Complete,94.09,Not Backed Up,0:01,Windows,Win 10,241246
959198,Complete,103.97,Not Backed Up,0:02,Windows,Win 10,237330
957272,Complete,2590.51,Not Backed Up,0:27,Windows,Win 10,675889
957241,Complete,5277.05,Not Backed Up,0:29,Mac OS X,Catalina,245682
957005,Complete,121.85,Not Backed Up,0:02,Windows,Win 10,772687
955630,Complete,152.22,Not Backed Up,2:12,Windows,Win 7,404129
955615,Complete,142.34,Not Backed Up,0:11,Windows,Win 10,327988
953170,Complete,97.25,Not Backed Up,0:13,Windows,Win 10,709334
953058,Complete,145.61,Not Backed Up,0:09,Windows,Win 10,681432
953056,Complete,144.12,Not Backed Up,0:13,Windows,Win 7,446867
952652,Complete,98.64,Not Backed Up,0:16,Windows,Win 7,238145
948532,Complete,117.82,Not Backed Up,0:02,Windows,Win 10,427938
947736,Complete,156.15,Not Backed Up,0:03,Windows,Win 10,767439
947735,Complete,158.94,Not Backed Up,0:03,Windows,Win 10,767438
946170,Complete,128.84,Not Backed Up,0:04,Windows,Win 10,766414
942365,Complete,2.12,Not Backed Up,0:00,Mac OS X,Catalina,237198
941701,Complete,27.91,Not Backed Up,0:01,Mac OS X,Sierra,718477
941547,Complete,139.41,Not Backed Up,0:24,Windows,Win 10,237625
940442,Complete,31219.86,Not Backed Up,1:52,Mac OS X,Mojave,520159
940003,Complete,2471.30,Not Backed Up,0:05,Windows,Win 10,265991
939984,Complete,136.52,Not Backed Up,0:06,Windows,Win 10,193963
935520,Complete,112.92,Not Backed Up,0:03,Windows,Win 7,245407
932103,Complete,279.69,Not Backed Up,0:34,Windows,Win 10,237278
928676,Complete,973.78,Not Backed Up,2:24,Windows,Win 7,755806
928614,Complete,98.16,Not Backed Up,0:16,Windows,Win 7,747687
927510,Complete,115.19,Not Backed Up,0:09,Windows,Win 7,734466
927156,Complete,1145.11,Not Backed Up,3:47,Windows,Win 10,244427
927029,Complete,200.51,Not Backed Up,1:01,Windows,Win 10,754954
925110,Complete,261.48,Not Backed Up,0:02,Windows,Win 10,238883
924513,Complete,94.94,Not Backed Up,2:12,Windows,Win 10,237254
924097,Complete,1023.80,Not Backed Up,2:47,Windows,Win 10,747782
923029,Complete,11.75,Not Backed Up,0:00,Mac OS X,Catalina,752338
921620,Complete,537.40,Not Backed Up,0:09,Windows,Win 10,377662
921592,Complete,9650.70,Not Backed Up,5:41,Windows,Win 7,747554
921346,Complete,381.16,Not Backed Up,0:48,Windows,Win 10,240560
921294,Complete,7478.87,Not Backed Up,0:14,Windows,Win 10,237300
919815,Complete,443.21,Not Backed Up,0:05,Windows,Win 10,749863
919689,Complete,149.44,Not Backed Up,0:05,Windows,Win 10,273895
919276,Complete,167.05,Not Backed Up,0:05,Windows,Win 10,749564
919199,Complete,111.87,Not Backed Up,0:02,Windows,Win 10,749528
919164,Complete,144.21,Not Backed Up,0:10,Windows,Win 10,240505
918467,Complete,219.85,Not Backed Up,0:03,Windows,Win 7,246074
918217,Complete,293.94,Not Backed Up,0:57,Windows,Win 7,243427
917811,Complete,675.31,Not Backed Up,2:18,Windows,Win 7,747544
917722,Complete,128.32,Not Backed Up,0:01,Windows,Win 10,237287
917168,Complete,13.20,Not Backed Up,2:02,Windows,Win 7,748398
917064,Complete,392.76,Not Backed Up,6:23,Windows,Win 7,237429
916930,Complete,11366.30,Not Backed Up,16:50,Windows,Win 10,748268
916928,Complete,2901.97,Not Backed Up,10:04,Windows,Win 10,352191
916706,Complete,2359.69,Not Backed Up,17:07,Windows,Win 10,245888
916592,Complete,1079.50,Not Backed Up,15:59,Windows,Win 7,239044
916588,Complete,10597.96,Not Backed Up,9:55,Windows,Win 7,245758
916586,Complete,1649.29,Not Backed Up,10:05,Windows,Win 7,237704
916577,Complete,1458.50,Not Backed Up,23:22,Windows,Win 10,292619
916567,Complete,954.10,Not Backed Up,15:17,Windows,Win 7,236257
916494,Complete,1014.14,Not Backed Up,9:50,Windows,Win 10,435182
916471,Complete,106.46,Not Backed Up,0:06,Windows,Win 7,267502
916433,Complete,2972.86,Not Backed Up,7:35,Windows,Win 10,360021
916355,Complete,878.86,Not Backed Up,3:13,Windows,Win 7,747650
916330,Complete,3123.26,Not Backed Up,0:19,Windows,Win 10,245497
916164,Complete,2001.46,Not Backed Up,0:37,Windows,Win 10,240560
916149,Complete,11510.87,Not Backed Up,4:57,Windows,Win 8.1,249791
916147,Complete,1518.70,Not Backed Up,0:19,Windows,Win 7,611054
916136,Complete,2705.07,Not Backed Up,0:31,Windows,Win 7,404129
916129,Complete,359.68,Not Backed Up,0:13,Windows,Win 7,238693
916121,Complete,84960.38,Not Backed Up,8:59,Windows,Win 7,245514
916117,Complete,419.66,Not Backed Up,0:09,Windows,Win 7,246819
916115,Complete,1067.51,Not Backed Up,0:08,Windows,Win 7,747547
916096,Complete,6093.35,Not Backed Up,1:24,Windows,Win 10,247988
915853,Complete,413.21,Not Backed Up,0:13,Windows,Win 7,663622
915845,Complete,60931.52,Not Backed Up,28:20,Windows,Win 7,467942
914867,Complete,431.32,Not Backed Up,0:34,Windows,Win 10,245466
913667,Complete,104.19,Not Backed Up,0:02,Windows,Win 7,237226
913599,Complete,416.09,Not Backed Up,0:08,Windows,Win 10,240207
913450,Complete,179.44,Not Backed Up,0:04,Windows,Win 10,746048
913354,Complete,492.61,Not Backed Up,0:08,Windows,Win 10,745956
912414,Complete,6213.71,Not Backed Up,10:06,Mac OS X,Mojave,473107
911183,Complete,123.38,Not Backed Up,0:07,Windows,Win 10,744689
911176,Complete,150.36,Not Backed Up,0:06,Windows,Win 10,463211
909974,Complete,107.49,Not Backed Up,0:01,Windows,Win 10,241583
908987,Complete,10.77,Not Backed Up,0:00,Mac OS X,Sierra,303373
907425,Complete,290.82,Not Backed Up,0:37,Windows,Win 10,252610
907225,Complete,659.71,Not Backed Up,0:30,Windows,Win 10,240846
906442,Complete,198.14,Not Backed Up,0:05,Windows,Win 10,240610
906368,Complete,94.03,Not Backed Up,0:02,Windows,Win 10,242371
905217,Complete,1760.82,Not Backed Up,0:29,Windows,Win 10,739096
902897,Complete,1094.92,Not Backed Up,0:12,Windows,Win 10,238061
902398,Complete,1519.65,Not Backed Up,1:40,Windows,Win 10,737599
901224,Complete,2.23,Not Backed Up,0:00,Mac OS X,Mojave,245505
901141,Complete,849.68,Not Backed Up,2:52,Windows,Win 10,237935
901118,Complete,118.04,Not Backed Up,0:02,Windows,Win 10,242691
901032,Complete,457.89,Not Backed Up,0:03,Windows,Win 10,241420
899807,Complete,587.14,Not Backed Up,0:05,Windows,Win 10,245560
899491,Complete,215.34,Not Backed Up,0:02,Windows,Win 10,239993
899467,Complete,1445.64,Not Backed Up,2:28,Windows,Win 10,735446
898326,Complete,1650.02,Not Backed Up,0:05,Windows,Win 10,246819
898325,Complete,419.61,Not Backed Up,0:30,Mac OS X,Mojave,426452
898309,Complete,1201.02,Not Backed Up,0:10,Windows,Win 10,734838
898050,Complete,474.69,Not Backed Up,0:10,Mac OS X,Catalina,304384
897583,Complete,3120.73,Not Backed Up,1:11,Mac OS X,Mojave,305454
897463,Complete,129.18,Not Backed Up,0:01,Windows,Win 10,734471
893723,Complete,16336.80,Not Backed Up,2:12,Mac OS X,Mojave,564562
893652,Complete,390.86,Not Backed Up,0:07,Windows,Win 10,379356
893043,Complete,425.70,Not Backed Up,0:08,Windows,Win 10,247468
892917,Complete,105.18,Not Backed Up,0:02,Windows,Win 10,237612
892440,Complete,128.04,Not Backed Up,0:02,Windows,Win 10,265908
890624,Complete,556.70,Not Backed Up,0:08,Windows,Win 10,545045
889156,Complete,310.32,Not Backed Up,0:03,Windows,Win 10,237676
888716,Complete,312.35,Not Backed Up,0:04,Windows,Win 10,269217
888597,Complete,114.69,Not Backed Up,0:02,Windows,Win 10,726304
888308,Complete,148.44,Not Backed Up,0:09,Windows,Win 10,729543
888307,Complete,137.01,Not Backed Up,0:04,Windows,Win 10,729542
885129,Complete,127.37,Not Backed Up,0:01,Windows,Win 10,662162
885111,Complete,134.44,Not Backed Up,0:14,Mac OS X,Catalina,682770
883741,Complete,127.75,Not Backed Up,0:02,Windows,Win 10,245675
883644,Complete,13018.27,Not Backed Up,12:28,Windows,Win 7,724777
882156,Complete,5.80,Not Backed Up,0:00,Mac OS X,Sierra,245354
881101,Complete,256.32,Not Backed Up,0:02,Windows,Win 10,636330
881023,Complete,7720.03,Not Backed Up,0:13,Windows,Win 10,723126
881022,Complete,7720.31,Not Backed Up,0:13,Windows,Win 10,723125
879834,Complete,85.83,Not Backed Up,0:01,Windows,Win 7,238678
879643,Complete,278.39,Not Backed Up,0:01,Windows,Win 10,238432
879565,Complete,187.43,Not Backed Up,0:02,Windows,Win 10,245743
878999,Complete,146.31,Not Backed Up,0:02,Windows,Win 10,245773
878956,Complete,1.89,Not Backed Up,0:00,Mac OS X,Mojave,249145
877348,Complete,111.89,Not Backed Up,0:03,Windows,Win 10,421646
877226,Complete,3.65,Not Backed Up,0:00,Mac OS X,Mojave,237197
876199,Complete,136.21,Not Backed Up,0:02,Windows,Win 10,162992
874722,Complete,16510.83,Not Backed Up,3:50,Windows,Win 10,237700
874653,Complete,66.07,Not Backed Up,0:19,Windows,Win 7,280639
874348,Complete,158.79,Not Backed Up,0:02,Windows,Win 10,245658
872759,Complete,22.20,Not Backed Up,0:00,Mac OS X,Catalina,245879
871637,Complete,100.90,Not Backed Up,2:13,Windows,Win 10,183282
871409,Complete,110.60,Not Backed Up,0:02,Windows,Win 10,636026
869720,Complete,107.85,Not Backed Up,0:02,Windows,Win 10,716511
868109,Complete,97.38,Not Backed Up,2:12,Windows,Win 10,156149
868027,Complete,576.62,Not Backed Up,0:05,Windows,Win 10,715519
867305,Complete,129.42,Not Backed Up,0:02,Windows,Win 10,237405
867262,Complete,105.30,Not Backed Up,0:26,Windows,Win 10,306947
866910,Complete,2559.34,Not Backed Up,1:08,Mac OS X,Catalina,714865
866766,Complete,930.29,Not Backed Up,0:08,Windows,Win 10,237586
865123,Complete,1524.68,Not Backed Up,0:10,Windows,Win 10,237666
864760,Complete,174.74,Not Backed Up,0:02,Mac OS X,Mojave,713513
863739,Complete,109.41,Not Backed Up,0:02,Windows,Win 10,298853
863666,Complete,444.35,Not Backed Up,0:22,Mac OS X,Mojave,237867
863227,Complete,94.37,Not Backed Up,0:01,Windows,Win 7,280639
862402,Complete,25440.98,Not Backed Up,22:25,Mac OS X,Mojave,711279
862062,Complete,136.52,Not Backed Up,0:01,Windows,Win 10,245362
861676,Complete,435.38,Not Backed Up,0:05,Windows,Win 10,237316
860964,Complete,444.28,Not Backed Up,0:08,Windows,Win 10,710556
860437,Complete,130.05,Not Backed Up,0:02,Windows,Win 10,175059
860403,Complete,277.36,Not Backed Up,0:10,Windows,Win 10,239438
860258,Complete,28925.06,Not Backed Up,1:32,Windows,Win 7,267457
859244,Complete,101.76,Not Backed Up,0:24,Windows,Win 10,637334
859140,Complete,20266.50,Not Backed Up,23:42,Mac OS X,Sierra,709685
858778,Complete,289.26,Not Backed Up,0:03,Windows,Win 10,473661
858356,Complete,166.13,Not Backed Up,0:03,Windows,Win 10,709334
857384,Complete,110.23,Not Backed Up,0:27,Windows,Win 10,157535
856907,Complete,378.84,Not Backed Up,0:09,Windows,Win 10,237317
856511,Complete,65.23,Not Backed Up,2:11,Windows,Win 7,708058
856490,Complete,132.62,Not Backed Up,0:02,Windows,Win 10,455850
855364,Complete,1167.09,Not Backed Up,0:07,Windows,Win 10,157247
855331,Complete,269.81,Not Backed Up,2:17,Windows,Win 10,241660
855136,Complete,21187.15,Not Backed Up,7:38,Windows,Win 10,182835
853923,Complete,128.43,Not Backed Up,0:02,Windows,Win 10,245798
853822,Complete,96.76,Not Backed Up,0:01,Windows,Win 10,424906
852682,Complete,125.84,Not Backed Up,0:01,Windows,Win 10,239094
852641,Complete,6731.75,Not Backed Up,8:54,Windows,Win 7,705108
851469,Complete,3527.51,Not Backed Up,1:52,Windows,Win 10,239645
850531,Complete,4185.80,Not Backed Up,1:34,Mac OS X,Catalina,704211
848400,Complete,50300.80,Not Backed Up,12:48,Mac OS X,Catalina,240007
848244,Complete,93.48,Not Backed Up,0:02,Windows,Win 7,702719
848160,Complete,135.62,Not Backed Up,0:01,Windows,Win 10,238135
847897,Complete,272.10,Not Backed Up,0:02,Windows,Win 10,589516
847794,Complete,150.53,Not Backed Up,0:03,Windows,Win 10,702506
847638,Complete,183.10,Not Backed Up,0:02,Windows,Win 10,702400
847532,Complete,127.73,Not Backed Up,0:01,Windows,Win 10,702330
846516,Complete,128.90,Not Backed Up,0:01,Windows,Win 10,458645
845549,Complete,13.00,Not Backed Up,0:00,Mac OS X,Catalina,245596
844986,Complete,162.41,Not Backed Up,0:02,Windows,Win 10,156904
844788,Complete,132.38,Not Backed Up,0:02,Windows,Win 10,239053
844774,Complete,9.48,Not Backed Up,0:11,Mac OS X,Catalina,700513
843049,Complete,135.31,Not Backed Up,0:05,Windows,Win 10,699478
838981,Complete,141.92,Not Backed Up,0:05,Windows,Win 10,697157
838905,Complete,153.54,Not Backed Up,0:03,Windows,Win 10,697142
838870,Complete,108.60,Not Backed Up,0:02,Windows,Win 10,694028
838816,Complete,126.51,Not Backed Up,0:02,Windows,Win 10,697103
836690,Complete,438.15,Not Backed Up,0:07,Windows,Win 10,151584
832033,Complete,76.39,Not Backed Up,3:24,Windows,Win 7,674090
831306,Complete,301.78,Not Backed Up,0:04,Windows,Win 7,238141
830768,Complete,109.84,Not Backed Up,0:02,Windows,Win 10,237259
830668,Complete,396.30,Not Backed Up,2:46,Windows,Win 7,693726
814032,Complete,1265.51,Not Backed Up,1:06,Mac OS X,Mojave,683266
813110,Complete,109.20,Not Backed Up,0:02,Windows,Win 10,682865
813021,Complete,86.52,Not Backed Up,0:01,Windows,Win 7,245236
812609,Complete,108.06,Not Backed Up,0:03,Windows,Win 7,237611
812117,Complete,91.91,Not Backed Up,0:01,Windows,Win 7,151583
811729,Complete,351.07,Not Backed Up,0:01,Mac OS X,El Capitan,681844
808413,Complete,96.38,Not Backed Up,0:02,Windows,Win 7,156152
808368,Complete,92.57,Not Backed Up,0:02,Windows,Win 10,679973
807651,Complete,92.03,Not Backed Up,0:01,Windows,Win 10,679716
806141,Complete,61.42,Not Backed Up,1:00,Windows,Win 7,240595
806087,Complete,138.67,Not Backed Up,0:02,Mac OS X,Catalina,678839
804696,Complete,89.05,Not Backed Up,0:01,Windows,Win 7,240549
803940,Complete,102.97,Not Backed Up,0:02,Windows,Win 7,235429
803799,Complete,58.14,Not Backed Up,1:47,Windows,Win 7,303333
802531,Complete,1.90,Not Backed Up,0:00,Mac OS X,Sierra,676822
801399,Complete,92.24,Not Backed Up,0:02,Windows,Win 7,205860
798100,Complete,9341.43,Not Backed Up,210:17,Mac OS X,Catalina,609434
790165,Complete,15553.69,Not Backed Up,0:17,Windows,Win 7,244539
790159,Complete,60.95,Not Backed Up,0:25,Windows,Win 7,659543
789636,Complete,4174.79,Not Backed Up,2:23,Mac OS X,High Sierra,668678
789444,Complete,4379.51,Not Backed Up,5:40,Windows,Win 7,382003
789023,Complete,60.61,Not Backed Up,0:02,Windows,Win 7,659543
788294,Complete,33660.59,Not Backed Up,31:55,Mac OS X,El Capitan,668101
787838,Complete,86.64,Not Backed Up,0:02,Windows,Win 10,667835
785496,Complete,105.89,Not Backed Up,0:32,Windows,Win 7,237770
783837,Complete,300.09,Not Backed Up,0:02,Windows,Win 8.1,663778
783705,Complete,21883.99,Not Backed Up,5:55,Windows,Win 10,240608
783563,Complete,1290.08,Not Backed Up,0:33,Windows,Win 7,306947
780035,Complete,139.14,Not Backed Up,0:02,Windows,Win 10,237298
779205,Complete,322.50,Not Backed Up,0:04,Mac OS X,High Sierra,245292
779144,Complete,86.60,Not Backed Up,0:02,Windows,Win 7,302562
778953,Complete,98.37,Not Backed Up,0:02,Windows,Win 7,240554
778817,Complete,861.63,Not Backed Up,0:07,Mac OS X,Mojave,237218
778429,Complete,9876.24,Not Backed Up,5:32,Windows,Win 7,661047
776161,Complete,2482.04,Not Backed Up,8:21,Windows,Win 7,659543
773765,Complete,277.20,Not Backed Up,0:18,Windows,Win 7,657934
773720,Complete,124.85,Not Backed Up,0:03,Windows,Win 7,657915
771038,Complete,17885.70,Not Backed Up,1:51,Mac OS X,Catalina,656220
770054,Complete,85.65,Not Backed Up,0:13,Windows,Win 7,655466
768327,Complete,33.64,Not Backed Up,0:01,Mac OS X,Mojave,186710
767898,Complete,307.83,Not Backed Up,0:10,Mac OS X,High Sierra,242884
767616,Complete,74.34,Not Backed Up,0:05,Windows,Win 7,182804
763938,Complete,120.15,Not Backed Up,0:23,Windows,Win 7,245855
763846,Complete,115.10,Not Backed Up,0:05,Mac OS X,Catalina,651233
763376,Complete,56.14,Not Backed Up,0:01,Windows,Win 7,238796
762161,Complete,39964.12,Not Backed Up,20:54,Windows,Win 7,238607
761972,Complete,737.37,Not Backed Up,0:46,Mac OS X,Yosemite,424983
761028,Complete,718.69,Not Backed Up,0:05,Windows,Win 10,159405
756372,Complete,98.18,Not Backed Up,0:02,Windows,Win 7,602430
755695,Complete,108.06,Not Backed Up,0:04,Windows,Win 7,320773
749435,Complete,1650.93,Not Backed Up,0:06,Windows,Win 10,156138
749114,Complete,1928.08,Not Backed Up,0:04,Mac OS X,Catalina,473626
748028,Complete,111.79,Not Backed Up,0:04,Windows,Win 7,438330
745786,Complete,736.19,Not Backed Up,0:05,Windows,Win 10,191392
740585,Complete,825.14,Not Backed Up,0:07,Windows,Win 10,238839
735867,Complete,396.74,Not Backed Up,0:19,Windows,Win 10,636014
731747,Complete,745.37,Not Backed Up,0:02,Windows,Win 8.1,633240
731654,Complete,65.60,Not Backed Up,0:08,Windows,Win 7,240554
729795,Complete,1879.67,Not Backed Up,0:21,Windows,Win 7,632020
728740,Complete,113.03,Not Backed Up,0:01,Mac OS X,Mojave,631531
728583,Complete,90.29,Not Backed Up,0:03,Windows,Win 7,609407
727517,Complete,54.00,Not Backed Up,0:25,Windows,Win 7,359180
727332,Complete,145.34,Not Backed Up,0:06,Windows,Win 7,359180
720032,Complete,40632.29,Not Backed Up,162:16,Mac OS X,Catalina,626629
717969,Complete,89.69,Not Backed Up,0:01,Windows,Win 10,238297
716896,Complete,5503.76,Not Backed Up,1:57,Mac OS X,El Capitan,241415
716816,Complete,8.00,Not Backed Up,0:00,Mac OS X,El Capitan,237700
716751,Complete,236.01,Not Backed Up,0:20,Mac OS X,High Sierra,624138
715064,Complete,246.83,Not Backed Up,0:03,Windows,Win 7,280639
714595,Complete,852.44,Not Backed Up,0:13,Windows,Win 10,621282
714493,Complete,531.21,Not Backed Up,0:08,Windows,Win 7,621248
713511,Complete,90.69,Not Backed Up,0:02,Windows,Win 10,154773
712647,Complete,42971.16,Not Backed Up,15:49,Mac OS X,Mojave,619938
712557,Complete,84.13,Not Backed Up,0:04,Windows,Win 7,273233
711990,Complete,19137.52,Not Backed Up,7:11,Mac OS X,Mojave,619298
711974,Complete,1.50,Not Backed Up,0:00,Mac OS X,Catalina,237705
711048,Complete,2.45,Not Backed Up,0:01,Mac OS X,Yosemite,182796
704909,Complete,54.10,Not Backed Up,0:19,Windows,Win 7,237648
701778,Complete,2.03,Not Backed Up,0:00,Mac OS X,Yosemite,237138
701505,Complete,10204.91,Not Backed Up,15:48,Mac OS X,Mojave,617560
700657,Complete,31978.83,Not Backed Up,23:13,Mac OS X,El Capitan,616962
700515,Complete,960.86,Not Backed Up,0:35,Mac OS X,Mojave,616500
700193,Complete,90.96,Not Backed Up,0:02,Windows,Win 7,615755
699430,Complete,74.42,Not Backed Up,0:00,Mac OS X,Mojave,616011
699179,Complete,254.08,Not Backed Up,0:03,Windows,Win 7,615934
698973,Complete,14804.01,Not Backed Up,3:03,Mac OS X,El Capitan,615796
698931,Complete,2.33,Not Backed Up,0:00,Mac OS X,Mojave,304383
698904,Complete,15971.32,Not Backed Up,26:38,Mac OS X,Mojave,615777
698894,Complete,11621.24,Not Backed Up,3:14,Mac OS X,Mojave,615775
698890,Complete,3158.64,Not Backed Up,1:16,Mac OS X,El Capitan,382115
698888,Complete,33184.56,Not Backed Up,4:07,Mac OS X,Mojave,615764
698848,Complete,1334.31,Not Backed Up,0:06,Mac OS X,Mojave,615751
698845,Complete,27161.21,Not Backed Up,85:17,Mac OS X,Mojave,615750
698843,Complete,366.33,Not Backed Up,1:27,Mac OS X,Catalina,615748
698826,Complete,43.59,Not Backed Up,0:01,Mac OS X,Mojave,615741
698809,Complete,45905.77,Not Backed Up,12:38,Mac OS X,Mojave,314753
698792,Complete,39453.19,Not Backed Up,18:01,Mac OS X,El Capitan,615733
698781,Complete,56316.65,Not Backed Up,68:47,Mac OS X,High Sierra,615731
698770,Complete,970.68,Not Backed Up,1:32,Mac OS X,High Sierra,615721
698764,Complete,28370.53,Not Backed Up,46:41,Mac OS X,Mojave,615718
698730,Complete,3314.13,Not Backed Up,7:48,Mac OS X,Mojave,615704
698711,Complete,75094.85,Not Backed Up,131:37,Mac OS X,El Capitan,615699
698694,Complete,39353.29,Not Backed Up,35:50,Mac OS X,Catalina,615696
698688,Complete,4685.96,Not Backed Up,0:08,Mac OS X,Mojave,474993
698683,Complete,32.25,Not Backed Up,0:19,Mac OS X,Sierra,615693
698672,Complete,2240.56,Not Backed Up,0:39,Mac OS X,Mojave,271762
698670,Complete,12170.34,Not Backed Up,23:49,Mac OS X,Mojave,247953
698667,Complete,13.66,Not Backed Up,0:00,Mac OS X,Yosemite,615590
698648,Complete,1285.34,Not Backed Up,1:10,Mac OS X,Sierra,615513
698645,Complete,2596.26,Not Backed Up,0:12,Mac OS X,Mojave,615512
698644,Complete,10829.06,Not Backed Up,12:09,Mac OS X,El Capitan,615510
698636,Complete,33203.79,Not Backed Up,95:30,Mac OS X,Mojave,245707
698621,Complete,3380.89,Not Backed Up,4:17,Mac OS X,El Capitan,615497
698151,Complete,92.75,Not Backed Up,0:02,Windows,Win 10,544381
694345,Complete,153.60,Not Backed Up,0:00,Windows,Win 7,408420
693134,Complete,940.09,Not Backed Up,0:19,Mac OS X,Catalina,611452
693040,Complete,12.46,Not Backed Up,0:00,Mac OS X,Mojave,238738
692996,Complete,3838.48,Not Backed Up,1:14,Mac OS X,Catalina,611318
692931,Complete,90.44,Not Backed Up,0:01,Windows,Win 10,444931
692659,Complete,2395.30,Not Backed Up,7:16,Mac OS X,Catalina,611174
692503,Complete,11474.01,Not Backed Up,0:54,Mac OS X,Mojave,611054
691315,Complete,95.49,Not Backed Up,0:02,Windows,Win 7,421646
691260,Complete,2012.98,Not Backed Up,5:23,Mac OS X,Mojave,245494
690347,Complete,369064.64,Not Backed Up,71:29,Mac OS X,Catalina,182927
689881,Complete,29.15,Not Backed Up,1:22,Mac OS X,Mojave,609575
689822,Complete,1412.86,Not Backed Up,3:46,Mac OS X,Mojave,289690
689759,Complete,167.26,Not Backed Up,0:02,Mac OS X,El Capitan,609526
689700,Complete,2164.89,Not Backed Up,4:07,Mac OS X,Mojave,609503
689691,Complete,8519.71,Not Backed Up,10:34,Mac OS X,Mojave,609495
689689,Complete,5300.01,Not Backed Up,7:42,Mac OS X,Mojave,609492
689682,Complete,704.38,Not Backed Up,0:53,Mac OS X,Mojave,245471
689673,Complete,1554.24,Not Backed Up,1:34,Mac OS X,High Sierra,609488
689660,Complete,3371.75,Not Backed Up,1:40,Mac OS X,Mojave,609482
689650,Complete,472.01,Not Backed Up,0:17,Mac OS X,Catalina,609479
689644,Complete,3989.22,Not Backed Up,0:27,Mac OS X,Mojave,237156
689643,Complete,457.26,Not Backed Up,0:07,Mac OS X,Mojave,190215
689641,Complete,251121.81,Not Backed Up,481:38,Mac OS X,Sierra,238189
689611,Complete,72334.75,Not Backed Up,21:27,Mac OS X,High Sierra,609468
689600,Complete,8634.01,Not Backed Up,2:12,Mac OS X,Sierra,238683
689598,Complete,4334.54,Not Backed Up,1:32,Mac OS X,Mojave,609465
689578,Complete,24145.51,Not Backed Up,18:52,Mac OS X,Mojave,307446
689575,Complete,24399.92,Not Backed Up,14:52,Mac OS X,Mojave,609457
689569,Complete,3089.30,Not Backed Up,2:11,Mac OS X,High Sierra,609456
689566,Complete,2323.51,Not Backed Up,4:40,Mac OS X,Catalina,329419
689552,Complete,6410.36,Not Backed Up,3:02,Mac OS X,Mojave,609449
689550,Complete,1670.43,Not Backed Up,15:06,Mac OS X,Mojave,609447
689541,Complete,121.74,Not Backed Up,0:02,Mac OS X,Mojave,238302
689533,Complete,7014.18,Not Backed Up,2:30,Mac OS X,El Capitan,609439
689531,Complete,325.25,Not Backed Up,0:01,Mac OS X,Catalina,609437
689528,Complete,38127.22,Not Backed Up,636:23,Mac OS X,Mojave,609434
689527,Complete,1430.74,Not Backed Up,4:06,Mac OS X,Sierra,284209
689524,Complete,8777.55,Not Backed Up,3:10,Mac OS X,Mojave,609431
689523,Complete,27710.51,Not Backed Up,26:54,Mac OS X,Catalina,609430
689518,Complete,45649.26,Not Backed Up,32:35,Mac OS X,Mojave,609429
689517,Complete,11742.21,Not Backed Up,0:31,Mac OS X,Mojave,184349
689510,Complete,11060.17,Not Backed Up,0:51,Mac OS X,Catalina,609427
